,,,,,Sma 200,Sma 50,Sma 1,Sma 2,,,% return
1h,2000,15,0.996,1.004,200,72,38,4,39,38,3.573654189037745
1h,2000,15,0.996,1.004,200,72,38,6,39,38,3.573654189037745
1h,2000,15,0.996,1.004,200,72,38,8,39,38,3.573654189037745
1h,2000,15,0.996,1.004,200,74,20,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,20,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,20,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,20,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,22,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,22,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,22,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,22,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,24,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,24,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,24,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,24,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,26,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,26,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,26,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,26,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,28,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,28,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,28,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,28,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,30,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,30,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,30,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,30,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,32,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,32,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,32,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,32,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,34,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,34,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,34,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,34,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,36,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,36,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,36,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,36,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,38,2,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,38,4,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,38,6,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,74,38,8,37,36,4.094421820744043
1h,2000,15,0.996,1.004,200,76,20,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,20,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,20,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,20,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,22,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,22,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,22,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,22,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,24,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,24,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,24,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,24,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,26,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,26,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,26,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,26,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,28,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,28,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,28,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,28,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,30,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,30,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,30,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,30,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,32,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,32,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,32,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,32,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,34,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,34,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,34,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,34,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,36,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,36,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,36,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,36,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,38,2,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,38,4,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,38,6,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,76,38,8,36,35,4.861246402954822
1h,2000,15,0.996,1.004,200,78,20,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,20,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,20,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,20,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,22,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,22,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,22,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,22,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,24,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,24,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,24,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,24,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,26,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,26,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,26,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,26,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,28,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,28,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,28,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,28,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,30,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,30,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,30,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,30,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,32,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,32,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,32,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,32,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,34,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,34,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,34,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,34,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,36,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,36,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,36,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,36,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,38,2,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,38,4,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,38,6,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,200,78,38,8,36,35,-0.5035480680032345
1h,2000,15,0.996,1.004,190,80,10,2,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,10,4,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,10,6,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,10,8,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,12,2,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,12,4,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,12,6,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,12,8,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,14,2,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,14,4,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,14,6,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,14,8,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,16,2,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,16,4,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,16,6,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,16,8,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,18,2,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,18,4,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,18,6,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,80,18,8,35,34,6.137179175577301
1h,2000,15,0.996,1.004,190,82,10,2,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,10,4,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,10,6,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,10,8,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,12,2,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,12,4,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,12,6,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,12,8,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,14,2,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,14,4,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,14,6,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,14,8,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,16,2,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,16,4,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,16,6,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,16,8,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,18,2,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,18,4,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,18,6,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,82,18,8,35,34,5.214791076279979
1h,2000,15,0.996,1.004,190,84,10,2,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,10,4,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,10,6,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,10,8,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,12,2,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,12,4,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,12,6,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,12,8,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,14,2,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,14,4,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,14,6,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,14,8,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,16,2,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,16,4,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,16,6,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,16,8,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,18,2,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,18,4,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,18,6,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,84,18,8,43,42,3.904738043418776
1h,2000,15,0.996,1.004,190,86,10,2,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,10,4,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,10,6,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,10,8,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,12,2,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,12,4,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,12,6,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,12,8,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,14,2,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,14,4,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,14,6,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,14,8,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,86,16,2,43,42,3.8824920685355035
1h,2000,15,0.996,1.004,190,80,3,2,47,46,9.942142642765695
1h,2000,15,0.996,1.004,190,82,3,2,47,46,8.986687402927519
1h,2000,15,0.996,1.004,190,84,3,2,47,46,8.235860548035955
1h,2000,15,0.996,1.004,190,86,3,2,47,46,7.916401117914562
1h,2000,15,0.996,1.004,190,88,3,2,47,46,8.15918182355877
1h,2000,15,0.996,1.004,192,80,3,2,47,46,7.742987780906141
1h,2000,15,0.996,1.004,192,82,3,2,46,45,8.814866920734765
1h,2000,15,0.996,1.004,192,84,3,2,46,45,8.809636162974233
1h,2000,15,0.996,1.004,192,86,3,2,46,45,8.296009012824745
1h,2000,15,0.996,1.004,192,88,3,2,46,45,7.71185372127936
1h,2000,15,0.996,1.004,194,80,3,2,46,45,7.985478241028354
1h,2000,15,0.996,1.004,194,82,3,2,46,45,7.953053214147721
1h,2000,15,0.996,1.004,194,84,3,2,46,45,8.812371704342059
1h,2000,15,0.996,1.004,194,86,3,2,46,45,7.592774057229801
1h,2000,15,0.996,1.004,194,88,3,2,46,45,7.945025444190779
1h,2000,15,0.996,1.004,196,80,3,2,46,45,8.68966072231836
1h,2000,15,0.996,1.004,196,82,3,2,46,45,7.742155464506473
1h,2000,15,0.996,1.004,196,84,3,2,45,44,8.864659920368311
1h,2000,15,0.996,1.004,196,86,3,2,45,44,8.747437286673087
1h,2000,15,0.996,1.004,196,88,3,2,45,44,7.649791504411851
1h,2000,15,0.996,1.004,198,80,3,2,48,47,7.380805226552689
1h,2000,15,0.996,1.004,198,82,3,2,45,44,8.817801044839202
1h,2000,15,0.996,1.004,198,84,3,2,45,44,7.7525798189235
1h,2000,15,0.996,1.004,198,86,3,2,45,44,9.019971444695551
1h,2000,15,0.996,1.004,198,88,3,2,45,44,8.540932348383933
1h,2000,15,0.996,1.004,200,80,3,2,48,47,6.21341377626774
1h,2000,15,0.996,1.004,200,82,3,2,44,43,8.577735845429068
1h,2000,15,0.996,1.004,200,84,3,2,44,43,8.016325329462703
1h,2000,15,0.996,1.004,200,86,3,2,45,44,7.854363824691357
1h,2000,15,0.996,1.004,200,88,3,2,44,43,8.891449670875517
1h,2000,15,0.996,1.004,191,81,3,2,47,46,7.77715176377658
1h,2000,15,0.996,1.004,191,83,3,2,46,45,8.987036026469841
1h,2000,15,0.996,1.004,191,85,3,2,46,45,8.54551886807251
1h,2000,15,0.996,1.004,191,87,3,2,47,46,8.417351853676047
1h,2000,15,0.996,1.004,191,89,3,2,47,46,9.740262404102884
1h,2000,15,0.996,1.004,191,91,3,2,48,47,8.320541370111666
1h,2000,15,0.996,1.004,191,93,3,2,45,44,6.920253301293089
1h,2000,15,0.996,1.004,191,95,3,2,45,44,6.4974454064220755
1h,2000,15,0.996,1.004,191,97,3,2,43,42,9.238892545305987
1h,2000,15,0.996,1.004,191,99,3,2,43,42,8.649126193248136
1h,2000,15,0.996,1.004,191,101,3,2,43,42,10.639777650581905
1h,2000,15,0.996,1.004,191,103,3,2,43,42,8.558982630048106
1h,2000,15,0.996,1.004,191,105,3,2,42,41,10.220336186973466
1h,2000,15,0.996,1.004,191,107,3,2,42,41,11.031463162039312
1h,2000,15,0.996,1.004,191,109,3,2,42,41,10.94748111584234
1h,2000,15,0.996,1.004,193,81,3,2,46,45,8.441071648814846
1h,2000,15,0.996,1.004,193,83,3,2,46,45,9.485861994668188
1h,2000,15,0.996,1.004,193,85,3,2,46,45,9.123988834271234
1h,2000,15,0.996,1.004,193,87,3,2,46,45,7.152718588405937
1h,2000,15,0.996,1.004,193,89,3,2,46,45,8.031251825461938
1h,2000,15,0.996,1.004,193,91,3,2,47,46,7.989872969081979
1h,2000,15,0.996,1.004,193,93,3,2,47,46,7.992296624981421
1h,2000,15,0.996,1.004,193,95,3,2,48,47,8.302136217789258
1h,2000,15,0.996,1.004,193,97,3,2,47,46,6.969463206765969
1h,2000,15,0.996,1.004,193,99,3,2,43,42,9.990939919378095
1h,2000,15,0.996,1.004,193,101,3,2,42,41,7.774151312134303
1h,2000,15,0.996,1.004,193,103,3,2,43,42,8.64094535157449
1h,2000,15,0.996,1.004,193,105,3,2,43,42,10.759287814230788
1h,2000,15,0.996,1.004,193,107,3,2,42,41,10.836886906056487
1h,2000,15,0.996,1.004,193,109,3,2,44,43,10.215892364696222
1h,2000,15,0.996,1.004,195,81,3,2,46,45,8.236169074624167
1h,2000,15,0.996,1.004,195,83,3,2,46,45,7.660870823099741
1h,2000,15,0.996,1.004,195,85,3,2,46,45,8.262752213373803
1h,2000,15,0.996,1.004,195,87,3,2,46,45,7.893056756983063
1h,2000,15,0.996,1.004,195,89,3,2,46,45,7.685668401004575
1h,2000,15,0.996,1.004,195,91,3,2,46,45,8.171288424894696
1h,2000,15,0.996,1.004,195,93,3,2,46,45,7.833718408669621
1h,2000,15,0.996,1.004,195,95,3,2,47,46,9.008681621516068
1h,2000,15,0.996,1.004,195,97,3,2,47,46,7.883807547736588
1h,2000,15,0.996,1.004,195,99,3,2,43,42,10.171608123466601
1h,2000,15,0.996,1.004,195,101,3,2,42,41,7.814236002923169
1h,2000,15,0.996,1.004,195,103,3,2,43,42,10.12357393116281
1h,2000,15,0.996,1.004,195,105,3,2,42,41,11.031463162039312
1h,2000,15,0.996,1.004,195,107,3,2,44,43,10.215892364696222
1h,2000,15,0.996,1.004,195,109,3,2,44,43,9.225692525582897
1h,2000,15,0.996,1.004,197,81,3,2,49,48,7.4240620019737635
1h,2000,15,0.996,1.004,197,83,3,2,45,44,7.665398540179003
1h,2000,15,0.996,1.004,197,85,3,2,45,44,8.417726868898278
1h,2000,15,0.996,1.004,197,87,3,2,45,44,8.68620152001791
1h,2000,15,0.996,1.004,197,89,3,2,45,44,7.582829900273724
1h,2000,15,0.996,1.004,197,91,3,2,45,44,8.005674817975471
1h,2000,15,0.996,1.004,197,93,3,2,46,45,8.42746947870674
1h,2000,15,0.996,1.004,197,95,3,2,45,44,8.86338055514122
1h,2000,15,0.996,1.004,197,97,3,2,46,45,7.9717216659391354
1h,2000,15,0.996,1.004,197,99,3,2,47,46,6.658951253322365
1h,2000,15,0.996,1.004,197,101,3,2,43,42,8.24473211312242
1h,2000,15,0.996,1.004,197,103,3,2,43,42,10.670631575697364
1h,2000,15,0.996,1.004,197,105,3,2,42,41,10.107218685091013
1h,2000,15,0.996,1.004,197,107,3,2,44,43,9.381170632446256
1h,2000,15,0.996,1.004,197,109,3,2,44,43,9.250405593958888
1h,2000,15,0.996,1.004,199,81,3,2,48,47,7.188450794822443
1h,2000,15,0.996,1.004,199,83,3,2,45,44,8.192168409409572
1h,2000,15,0.996,1.004,199,85,3,2,45,44,7.85430084146852
1h,2000,15,0.996,1.004,199,87,3,2,45,44,8.987830260025675
1h,2000,15,0.996,1.004,199,89,3,2,45,44,8.699900958160068
1h,2000,15,0.996,1.004,199,91,3,2,45,44,9.133689330351924
1h,2000,15,0.996,1.004,199,93,3,2,44,43,9.01129308118076
1h,2000,15,0.996,1.004,199,95,3,2,44,43,8.848582888114809
1h,2000,15,0.996,1.004,199,97,3,2,45,44,8.642828737066143
1h,2000,15,0.996,1.004,199,99,3,2,46,45,8.950897930174762
1h,2000,15,0.996,1.004,199,101,3,2,46,45,9.489085680719157
1h,2000,15,0.996,1.004,199,103,3,2,45,44,9.894138914409268
1h,2000,15,0.996,1.004,199,105,3,2,44,43,9.225692525582897
1h,2000,15,0.996,1.004,199,107,3,2,44,43,9.225692525582897
1h,2000,15,0.996,1.004,199,109,3,2,44,43,9.971133881002302
1h,2000,15,0.996,1.004,201,81,3,2,48,47,5.098616976235459
1h,2000,15,0.996,1.004,201,83,3,2,45,44,7.111360769769881
1h,2000,15,0.996,1.004,201,85,3,2,44,43,8.016388407302276
1h,2000,15,0.996,1.004,201,87,3,2,44,43,8.066758625452408
1h,2000,15,0.996,1.004,201,89,3,2,44,43,9.542513697514178
1h,2000,15,0.996,1.004,201,91,3,2,44,43,9.01855692908551
1h,2000,15,0.996,1.004,201,93,3,2,44,43,9.586306250691257
1h,2000,15,0.996,1.004,201,95,3,2,44,43,9.489962633701698
1h,2000,15,0.996,1.004,201,97,3,2,44,43,9.068912114376527
1h,2000,15,0.996,1.004,201,99,3,2,44,43,9.636334176895556
1h,2000,15,0.996,1.004,201,101,3,2,45,44,9.69963978297097
1h,2000,15,0.996,1.004,201,103,3,2,47,46,8.550928690773452
1h,2000,15,0.996,1.004,201,105,3,2,45,44,9.03156730756869
1h,2000,15,0.996,1.004,201,107,3,2,45,44,9.750851911703728
1h,2000,15,0.996,1.004,201,109,3,2,45,44,9.750851911703728
1h,2000,15,0.996,1.004,203,81,3,2,48,47,6.376620953143597
1h,2000,15,0.996,1.004,203,83,3,2,45,44,7.6293861293482035
1h,2000,15,0.996,1.004,203,85,3,2,45,44,6.270533357642938
1h,2000,15,0.996,1.004,203,87,3,2,44,43,8.975909285143624
1h,2000,15,0.996,1.004,203,89,3,2,44,43,9.768029688522105
1h,2000,15,0.996,1.004,203,91,3,2,44,43,9.503100399654807
1h,2000,15,0.996,1.004,203,93,3,2,44,43,9.503100399654807
1h,2000,15,0.996,1.004,203,95,3,2,45,44,8.57285292550043
1h,2000,15,0.996,1.004,203,97,3,2,44,43,9.07617980166231
1h,2000,15,0.996,1.004,203,99,3,2,44,43,9.5401553022878
1h,2000,15,0.996,1.004,203,101,3,2,44,43,9.754860137359467
1h,2000,15,0.996,1.004,203,103,3,2,45,44,8.959318039644915
1h,2000,15,0.996,1.004,203,105,3,2,45,44,8.79668695572784
1h,2000,15,0.996,1.004,203,107,3,2,45,44,9.58729306932975
1h,2000,15,0.996,1.004,203,109,3,2,45,44,9.678126013136534
1h,2000,15,0.996,1.004,205,81,3,2,47,46,7.120411186560416
1h,2000,15,0.996,1.004,205,83,3,2,46,45,7.983257060468252
1h,2000,15,0.996,1.004,205,85,3,2,44,43,9.655358611647502
1h,2000,15,0.996,1.004,205,87,3,2,44,43,8.936699851041997
1h,2000,15,0.996,1.004,205,89,3,2,44,43,8.663957363560403
1h,2000,15,0.996,1.004,205,91,3,2,43,42,9.812334326629092
1h,2000,15,0.996,1.004,205,93,3,2,43,42,9.812334326629092
1h,2000,15,0.996,1.004,205,95,3,2,43,42,9.75239459435533
1h,2000,15,0.996,1.004,205,97,3,2,43,42,9.54956923997161
1h,2000,15,0.996,1.004,205,99,3,2,44,43,9.553299090889155
1h,2000,15,0.996,1.004,205,101,3,2,44,43,8.975909285143624
1h,2000,15,0.996,1.004,205,103,3,2,44,43,9.019475323034353
1h,2000,15,0.996,1.004,205,105,3,2,45,44,9.651930754695591
1h,2000,15,0.996,1.004,205,107,3,2,45,44,9.651930754695591
1h,2000,15,0.996,1.004,205,109,3,2,46,45,9.258398063922545
1h,2000,15,0.996,1.004,207,81,3,2,48,47,7.260256150220368
1h,2000,15,0.996,1.004,207,83,3,2,46,45,8.392209009312568
1h,2000,15,0.996,1.004,207,85,3,2,43,42,9.904999436609696
1h,2000,15,0.996,1.004,207,87,3,2,43,42,9.18470458116909
1h,2000,15,0.996,1.004,207,89,3,2,43,42,9.244334277497579
1h,2000,15,0.996,1.004,207,91,3,2,43,42,10.051633098633971
1h,2000,15,0.996,1.004,207,93,3,2,44,43,8.732146017491505
1h,2000,15,0.996,1.004,207,95,3,2,43,42,10.050167616948924
1h,2000,15,0.996,1.004,207,97,3,2,43,42,10.051633098633971
1h,2000,15,0.996,1.004,207,99,3,2,43,42,9.862674777670755
1h,2000,15,0.996,1.004,207,101,3,2,43,42,9.244334277497579
1h,2000,15,0.996,1.004,207,103,3,2,43,42,9.18470458116909
1h,2000,15,0.996,1.004,207,105,3,2,44,43,9.655358611647502
1h,2000,15,0.996,1.004,207,107,3,2,46,45,9.077457608603613
1h,2000,15,0.996,1.004,207,109,3,2,46,45,9.159854854591787
1h,2000,15,0.996,1.004,209,81,3,2,47,46,9.189692756187906
1h,2000,15,0.996,1.004,209,83,3,2,46,45,8.451405895290298
1h,2000,15,0.996,1.004,209,85,3,2,43,42,9.806226799219097
1h,2000,15,0.996,1.004,209,87,3,2,43,42,9.938670917858605
1h,2000,15,0.996,1.004,209,89,3,2,43,42,9.218155386426542
1h,2000,15,0.996,1.004,209,91,3,2,43,42,10.050167616948924
1h,2000,15,0.996,1.004,209,93,3,2,43,42,10.050167616948924
1h,2000,15,0.996,1.004,209,95,3,2,44,43,9.39140046339817
